hotel_name,url,locality,reviews,tripadvisor_rating,price_per_night,booking_provider,no_of_deals,hotel_features
Catalonia Catedral,http://www.tripadvisor.com/Hotel_Review-g187497-d1498205-Reviews-Catalonia_Catedral-Barcelona_Catalonia.html,"Barcelona, Spain",1596 ,4.5,$204,Booking.com,17,"Free Wifi,Pool,Visit hotel website"
Hotel Praktik Bakery,http://www.tripadvisor.com/Hotel_Review-g187497-d5790522-Reviews-Hotel_Praktik_Bakery-Barcelona_Catalonia.html,"Barcelona, Spain",2502 ,4.5,$141,Orbitz.com,0,"Free Wifi,Bar/Lounge,Visit hotel website"
HCC Montblanc,http://www.tripadvisor.com/Hotel_Review-g187497-d258755-Reviews-HCC_Montblanc-Barcelona_Catalonia.html,"Barcelona, Spain",1502 ,4.0,$181,Booking.com,16,"Free Wifi,Pool"
Catalonia Port,http://www.tripadvisor.com/Hotel_Review-g187497-d1114593-Reviews-Catalonia_Port-Barcelona_Catalonia.html,"Barcelona, Spain",704 ,4.5,$183,Booking.com,14,"Free Wifi,Pool,Visit hotel website"
Nouvel Hotel,http://www.tripadvisor.com/Hotel_Review-g187497-d232788-Reviews-Nouvel_Hotel-Barcelona_Catalonia.html,"Barcelona, Spain",1264 ,4.0,$161,Booking.com,16,"Free Wifi,Restaurant"
Iberostar Paseo de Gracia,http://www.tripadvisor.com/Hotel_Review-g187497-d12715685-Reviews-Iberostar_Paseo_de_Gracia-Barcelona_Catalonia.html,"Barcelona, Spain",212 ,4.5,$211,iberostar.com,14,"Free Wifi,Pool,Visit hotel website"
Motel One Barcelona-Ciutadella,http://www.tripadvisor.com/Hotel_Review-g187497-d13278183-Reviews-Motel_One_Barcelona_Ciutadella-Barcelona_Catalonia.html,"Barcelona, Spain",259 ,4.5,$116,Booking.com,9,"Free Wifi,Bar/Lounge"
Hotel Duquesa de Cardona,http://www.tripadvisor.com/Hotel_Review-g187497-d259360-Reviews-Hotel_Duquesa_de_Cardona-Barcelona_Catalonia.html,"Barcelona, Spain",2426 ,4.5,$171,Booking.com,14,"Free Wifi,Pool,Visit hotel website"
Capri by Fraser Barcelona,http://www.tripadvisor.com/Hotel_Review-g187497-d1192327-Reviews-Capri_by_Fraser_Barcelona-Barcelona_Catalonia.html,"Barcelona, Spain",1151 ,4.5,$118,Booking.com,13,"Free Wifi,Restaurant"
Praktik Garden,http://www.tripadvisor.com/Hotel_Review-g187497-d662605-Reviews-Praktik_Garden-Barcelona_Catalonia.html,"Barcelona, Spain",2368 ,4.0,$157,Booking.com,10,"Free Wifi,Visit hotel website"
Catalonia Plaza Cataluna,http://www.tripadvisor.com/Hotel_Review-g187497-d228642-Reviews-Catalonia_Plaza_Cataluna-Barcelona_Catalonia.html,"Barcelona, Spain",1777 ,4.0,$183,Expedia.com,17,"Free Wifi,Pool,Visit hotel website"
Axel Hotel Barcelona & Urban Spa,http://www.tripadvisor.com/Hotel_Review-g187497-d305582-Reviews-Axel_Hotel_Barcelona_Urban_Spa-Barcelona_Catalonia.html,"Barcelona, Spain",2990 ,4.0,$152,Booking.com,19,"Free Wifi,Pool"
Yeah Barcelona Hostel,http://www.tripadvisor.com/Hotel_Review-g187497-d9808248-Reviews-Yeah_Barcelona_Hostel-Barcelona_Catalonia.html,"Barcelona, Spain",514 ,5.0,$69,Hostelworld.com,11,"Free Wifi,Pool"
Hotel Ohla Barcelona,http://www.tripadvisor.com/Hotel_Review-g187497-d1940950-Reviews-Hotel_Ohla_Barcelona-Barcelona_Catalonia.html,"Barcelona, Spain",1991 ,4.5,$284,Booking.com,16,"Free Wifi,Pool"
Ayre Hotel Rosellon,http://www.tripadvisor.com/Hotel_Review-g187497-d1520718-Reviews-Ayre_Hotel_Rosellon-Barcelona_Catalonia.html,"Barcelona, Spain",1819 ,4.5,$152,Booking.com,14,"Free Wifi,Restaurant,Visit hotel website"
Hilton Diagonal Mar Barcelona,http://www.tripadvisor.com/Hotel_Review-g187497-d559387-Reviews-Hilton_Diagonal_Mar_Barcelona-Barcelona_Catalonia.html,"Barcelona, Spain",3629 ,4.0,$164,Booking.com,17,"Pool,Restaurant,Visit hotel website"
Grand Hotel Central,http://www.tripadvisor.com/Hotel_Review-g187497-d583963-Reviews-Grand_Hotel_Central-Barcelona_Catalonia.html,"Barcelona, Spain",2685 ,4.5,$325,Booking.com,16,"Free Wifi,Pool,Visit hotel website"
Chic & Basic Ramblas,http://www.tripadvisor.com/Hotel_Review-g187497-d2096339-Reviews-Chic_Basic_Ramblas-Barcelona_Catalonia.html,"Barcelona, Spain",1276 ,4.0,$116,Booking.com,13,"Free Wifi,Restaurant"
Hotel Murmuri Barcelona,http://www.tripadvisor.com/Hotel_Review-g187497-d877814-Reviews-Hotel_Murmuri_Barcelona-Barcelona_Catalonia.html,"Barcelona, Spain",1638 ,4.5,$173,Booking.com,15,"Free Wifi,Restaurant,Visit hotel website"
The One Barcelona,http://www.tripadvisor.com/Hotel_Review-g187497-d11847896-Reviews-The_One_Barcelona-Barcelona_Catalonia.html,"Barcelona, Spain",387 ,5.0,$366,Preferred Hotels,19,"Free Wifi,Pool,Visit hotel website"
Hotel Praktik Rambla,http://www.tripadvisor.com/Hotel_Review-g187497-d1482943-Reviews-Hotel_Praktik_Rambla-Barcelona_Catalonia.html,"Barcelona, Spain",2418 ,4.5,$152,Booking.com,9,"Free Wifi,Visit hotel website"
Musik Boutique Hotel,http://www.tripadvisor.com/Hotel_Review-g187497-d3373413-Reviews-Musik_Boutique_Hotel-Barcelona_Catalonia.html,"Barcelona, Spain",616 ,4.5,$141,Expedia.com,11,"Free Wifi,Bar/Lounge"
Hilton Barcelona,http://www.tripadvisor.com/Hotel_Review-g187497-d228419-Reviews-Hilton_Barcelona-Barcelona_Catalonia.html,"Barcelona, Spain",2342 ,4.0,$110,Booking.com,16,"Restaurant,Room service,Visit hotel website"
Hesperia Barcelona Tower,http://www.tripadvisor.com/Hotel_Review-g187497-d630596-Reviews-Hesperia_Barcelona_Tower-Barcelona_Catalonia.html,"Barcelona, Spain",2900 ,4.0,$135,Expedia.com,17,"Free Wifi,Pool"
Hotel Via Augusta,http://www.tripadvisor.com/Hotel_Review-g187497-d228478-Reviews-Hotel_Via_Augusta-Barcelona_Catalonia.html,"Barcelona, Spain",1034 ,4.0,$115,Orbitz.com,16,Free Wifi
H10 Universitat,http://www.tripadvisor.com/Hotel_Review-g187497-d483102-Reviews-H10_Universitat-Barcelona_Catalonia.html,"Barcelona, Spain",1741 ,4.0,$146,Booking.com,17,"Free Wifi,Restaurant,Visit hotel website"
Hotel DO,http://www.tripadvisor.com/Hotel_Review-g187497-d2649154-Reviews-Hotel_DO-Barcelona_Catalonia.html,"Barcelona, Spain",1037 ,5.0,$548,Expedia.com,10,"Free Wifi,Breakfast included"
El Palace Hotel,http://www.tripadvisor.com/Hotel_Review-g187497-d190617-Reviews-El_Palace_Hotel-Barcelona_Catalonia.html,"Barcelona, Spain",2080 ,4.5,$419,Expedia.com,17,"Free Wifi,Restaurant,Visit hotel website"
Hotel Arts Barcelona,http://www.tripadvisor.com/Hotel_Review-g187497-d190635-Reviews-Hotel_Arts_Barcelona-Barcelona_Catalonia.html,"Barcelona, Spain",5325 ,4.5,$655,Booking.com,15,"Pool,Restaurant,Visit hotel website"
Hostal Centric,http://www.tripadvisor.com/Hotel_Review-g187497-d208590-Reviews-Hostal_Centric-Barcelona_Catalonia.html,"Barcelona, Spain",354 ,4.5,$113,Expedia.com,9,Free Wifi
Ona Hotels Mosaic,http://www.tripadvisor.com/Hotel_Review-g187497-d12701699-Reviews-Ona_Hotels_Mosaic-Barcelona_Catalonia.html,"Barcelona, Spain",139 ,4.5,$132,Expedia.com,12,"Free Wifi,Visit hotel website"
Hotel Astoria,http://www.tripadvisor.com/Hotel_Review-g187497-d228590-Reviews-Hotel_Astoria-Barcelona_Catalonia.html,"Barcelona, Spain",1463 ,4.0,$134,Derby Hotels,16,"Free Wifi,Pool,Visit hotel website"
Guesthouse Barcelona Gotic,http://www.tripadvisor.com/Hotel_Review-g187497-d3613255-Reviews-Guesthouse_Barcelona_Gotic-Barcelona_Catalonia.html,"Barcelona, Spain",614 ,4.5,$69,Booking.com,5,Free Wifi
TWO Hotel Barcelona by Axel,http://www.tripadvisor.com/Hotel_Review-g187497-d7806223-Reviews-TWO_Hotel_Barcelona_by_Axel-Barcelona_Catalonia.html,"Barcelona, Spain",1102 ,4.5,$131,Booking.com,17,"Free Wifi,Pool"
OD Barcelona,http://www.tripadvisor.com/Hotel_Review-g187497-d12173228-Reviews-OD_Barcelona-Barcelona_Catalonia.html,"Barcelona, Spain",408 ,4.5,$233,Expedia.com,14,"Free Wifi,Pool,Visit hotel website"
Hotel Pulitzer Barcelona,http://www.tripadvisor.com/Hotel_Review-g187497-d296915-Reviews-Hotel_Pulitzer_Barcelona-Barcelona_Catalonia.html,"Barcelona, Spain",2451 ,4.5,$182,Booking.com,12,"Free Wifi,Restaurant"
TOC Hostel Barcelona,http://www.tripadvisor.com/Hotel_Review-g187497-d6899059-Reviews-TOC_Hostel_Barcelona-Barcelona_Catalonia.html,"Barcelona, Spain",532 ,4.0,$124,Booking.com,15,"Free Wifi,Pool"
Negresco Princess Hotel,http://www.tripadvisor.com/Hotel_Review-g187497-d8800760-Reviews-Negresco_Princess_Hotel-Barcelona_Catalonia.html,"Barcelona, Spain",1107 ,4.5,$156,Booking.com,14,"Free Wifi,Pool"
Hotel Suizo,http://www.tripadvisor.com/Hotel_Review-g187497-d231527-Reviews-Hotel_Suizo-Barcelona_Catalonia.html,"Barcelona, Spain",457 ,4.0,$154,Otel.com,18,"Free Wifi,Bar/Lounge"
Barcelona Center Hotel,http://www.tripadvisor.com/Hotel_Review-g187497-d596508-Reviews-Barcelona_Center_Hotel-Barcelona_Catalonia.html,"Barcelona, Spain",1270 ,4.0,$141,Booking.com,16,"Free Wifi,Restaurant,Visit hotel website"
Catalonia Square,http://www.tripadvisor.com/Hotel_Review-g187497-d6204834-Reviews-Catalonia_Square-Barcelona_Catalonia.html,"Barcelona, Spain",1118 ,4.5,$214,Booking.com,15,"Free Wifi,Pool,Visit hotel website"
Acta Atrium Palace,http://www.tripadvisor.com/Hotel_Review-g187497-d275097-Reviews-Acta_Atrium_Palace-Barcelona_Catalonia.html,"Barcelona, Spain",2157 ,4.5,$152,Expedia.com,16,"Free Wifi,Room service"
Casa Fuster Hotel,http://www.tripadvisor.com/Hotel_Review-g187497-d489057-Reviews-Casa_Fuster_Hotel-Barcelona_Catalonia.html,"Barcelona, Spain",1765 ,4.5,$343,Booking.com,15,"Free Wifi,Pool,Visit hotel website"
Sixtytwo Hotel,http://www.tripadvisor.com/Hotel_Review-g187497-d1501787-Reviews-Sixtytwo_Hotel-Barcelona_Catalonia.html,"Barcelona, Spain",1956 ,4.5,$127,Booking.com,13,"Free Wifi,Room service,Visit hotel website"
Condes De Barcelona,http://www.tripadvisor.com/Hotel_Review-g187497-d229677-Reviews-Condes_De_Barcelona-Barcelona_Catalonia.html,"Barcelona, Spain",1776 ,4.0,$163,Preferred Hotels,16,"Free Wifi,Pool"
Catalonia Avinyo,http://www.tripadvisor.com/Hotel_Review-g187497-d660350-Reviews-Catalonia_Avinyo-Barcelona_Catalonia.html,"Barcelona, Spain",1355 ,4.0,$143,Booking.com,15,"Free Wifi,Pool,Visit hotel website"
Hostal Grau,http://www.tripadvisor.com/Hotel_Review-g187497-d239541-Reviews-Hostal_Grau-Barcelona_Catalonia.html,"Barcelona, Spain",677 ,4.5,$145,Booking.com,10,"Free Wifi,Visit hotel website"
Pullman Barcelona Skipper,http://www.tripadvisor.com/Hotel_Review-g187497-d614392-Reviews-Pullman_Barcelona_Skipper-Barcelona_Catalonia.html,"Barcelona, Spain",2769 ,4.5,$215,Expedia.com,17,"Free Wifi,Pool,Visit hotel website"
Hotel Midmost,http://www.tripadvisor.com/Hotel_Review-g187497-d10440705-Reviews-Hotel_Midmost-Barcelona_Catalonia.html,"Barcelona, Spain",450 ,4.5,$202,Preferred Hotels,17,"Free Wifi,Pool,Visit hotel website"
Hotel Barcelona Condal Mar By Melia,http://www.tripadvisor.com/Hotel_Review-g187497-d530096-Reviews-Hotel_Barcelona_Condal_Mar_By_Melia-Barcelona_Catalonia.html,"Barcelona, Spain",2314 ,4.0,$125,Booking.com,15,"Free Wifi,Pool,Visit hotel website"
ICON BCN by Petit Palace,http://www.tripadvisor.com/Hotel_Review-g187497-d633539-Reviews-ICON_BCN_by_Petit_Palace-Barcelona_Catalonia.html,"Barcelona, Spain",175 ,4.5,$178,Booking.com,17,"Free Wifi,Restaurant"
H10 Raco Del Pi,http://www.tripadvisor.com/Hotel_Review-g187497-d231525-Reviews-H10_Raco_Del_Pi-Barcelona_Catalonia.html,"Barcelona, Spain",1111 ,4.0,$212,Booking.com,15,"Free Wifi,Bar/Lounge,Visit hotel website"
Hotel Teatre Auditori,http://www.tripadvisor.com/Hotel_Review-g187497-d1218860-Reviews-Hotel_Teatre_Auditori-Barcelona_Catalonia.html,"Barcelona, Spain",1072 ,4.0,$104,Booking.com,13,Free Wifi
Wilson Boutique Hotel,http://www.tripadvisor.com/Hotel_Review-g187497-d1194140-Reviews-Wilson_Boutique_Hotel-Barcelona_Catalonia.html,"Barcelona, Spain",1374 ,4.5,$107,Agoda.com,14,"Free Wifi,Restaurant"
Best Western Premier Hotel Dante,http://www.tripadvisor.com/Hotel_Review-g187497-d229999-Reviews-Best_Western_Premier_Hotel_Dante-Barcelona_Catalonia.html,"Barcelona, Spain",1426 ,4.5,$142,Booking.com,16,"Free Wifi,Restaurant,Visit hotel website"
Hotel Royal Passeig de Gracia,http://www.tripadvisor.com/Hotel_Review-g187497-d4463171-Reviews-Hotel_Royal_Passeig_de_Gracia-Barcelona_Catalonia.html,"Barcelona, Spain",1870 ,4.5,$160,Booking.com,15,"Free Wifi,Restaurant"
Hotel Primero Primera,http://www.tripadvisor.com/Hotel_Review-g187497-d2367494-Reviews-Hotel_Primero_Primera-Barcelona_Catalonia.html,"Barcelona, Spain",806 ,5.0,$160,Expedia.com,12,"Free Wifi,Pool,Visit hotel website"
el Jardi,http://www.tripadvisor.com/Hotel_Review-g187497-d236209-Reviews-El_Jardi-Barcelona_Catalonia.html,"Barcelona, Spain",861 ,4.0,$143,Booking.com,8,Free Wifi
Duquesa Suites Barcelona,http://www.tripadvisor.com/Hotel_Review-g187497-d8846187-Reviews-Duquesa_Suites_Barcelona-Barcelona_Catalonia.html,"Barcelona, Spain",709 ,4.5,$159,Booking.com,12,"Free Wifi,Pool,Visit hotel website"
H10 Metropolitan,http://www.tripadvisor.com/Hotel_Review-g187497-d6973853-Reviews-H10_Metropolitan-Barcelona_Catalonia.html,"Barcelona, Spain",1012 ,4.5,$229,Preferred Hotels,16,"Free Wifi,Pool,Visit hotel website"
Aparthotel Silver,http://www.tripadvisor.com/Hotel_Review-g187497-d234849-Reviews-Aparthotel_Silver-Barcelona_Catalonia.html,"Barcelona, Spain",1123 ,4.5,$123,Booking.com,11,"Free Wifi,Bar/Lounge,Visit hotel website"
Occidental Atenea Mar - Adults only,http://www.tripadvisor.com/Hotel_Review-g187497-d291590-Reviews-Occidental_Atenea_Mar_Adults_only-Barcelona_Catalonia.html,"Barcelona, Spain",2026 ,4.0,$163,Booking.com,18,"Free Wifi,Beach,Visit hotel website"
Claris Hotel & Spa,http://www.tripadvisor.com/Hotel_Review-g187497-d190615-Reviews-Claris_Hotel_Spa-Barcelona_Catalonia.html,"Barcelona, Spain",2279 ,4.5,$213,Expedia.com,16,"Free Wifi,Pool,Visit hotel website"
Room Mate Anna,http://www.tripadvisor.com/Hotel_Review-g187497-d10266358-Reviews-Room_Mate_Anna-Barcelona_Catalonia.html,"Barcelona, Spain",752 ,4.5,$146,Booking.com,15,"Free Wifi,Pool,Visit hotel website"
Almanac Barcelona,http://www.tripadvisor.com/Hotel_Review-g187497-d12941693-Reviews-Almanac_Barcelona-Barcelona_Catalonia.html,"Barcelona, Spain",232 ,5.0,$368,Booking.com,12,"Free Wifi,Pool,Visit hotel website"
H10 Cubik,http://www.tripadvisor.com/Hotel_Review-g187497-d8778628-Reviews-H10_Cubik-Barcelona_Catalonia.html,"Barcelona, Spain",1094 ,4.5,$201,Preferred Hotels,17,"Free Wifi,Pool,Visit hotel website"
Hotel SOFIA,http://www.tripadvisor.com/Hotel_Review-g187497-d242975-Reviews-Hotel_SOFIA-Barcelona_Catalonia.html,"Barcelona, Spain",262 ,5.0,$325,Expedia.com,12,"Free Wifi,Restaurant,Visit hotel website"
Sant Jordi Hostels Sagrada Familia,http://www.tripadvisor.com/Hotel_Review-g187497-d1203367-Reviews-Sant_Jordi_Hostels_Sagrada_Familia-Barcelona_Catalonia.html,"Barcelona, Spain",419 ,4.0,$73,Booking.com,11,"Free Wifi,Visit hotel website"
Hotel Well and Come,http://www.tripadvisor.com/Hotel_Review-g187497-d8956703-Reviews-Hotel_Well_and_Come-Barcelona_Catalonia.html,"Barcelona, Spain",857 ,4.5,$137,Booking.com,11,"Free Wifi,Pool,Visit hotel website"
Room Mate Carla,http://www.tripadvisor.com/Hotel_Review-g187497-d646310-Reviews-Room_Mate_Carla-Barcelona_Catalonia.html,"Barcelona, Spain",607 ,4.5,$158,Booking.com,18,"Free Wifi,Bar/Lounge,Visit hotel website"
Catalonia Albeniz,http://www.tripadvisor.com/Hotel_Review-g187497-d238748-Reviews-Catalonia_Albeniz-Barcelona_Catalonia.html,"Barcelona, Spain",710 ,4.0,$143,Booking.com,14,"Free Wifi,Pool,Visit hotel website"
ELLA Hostel Barcelona,http://www.tripadvisor.com/Hotel_Review-g187497-d1917358-Reviews-ELLA_Hostel_Barcelona-Barcelona_Catalonia.html,"Barcelona, Spain",265 ,4.5,$76,Booking.com,0,"Free Wifi,Breakfast included"
AC Hotel Gava Mar,http://www.tripadvisor.com/Hotel_Review-g187497-d578531-Reviews-AC_Hotel_Gava_Mar-Barcelona_Catalonia.html,"Barcelona, Spain",483 ,4.0,$150,Booking.com,14,"Free Wifi,Pool,Visit hotel website"
Hotel Denit Barcelona,http://www.tripadvisor.com/Hotel_Review-g187497-d1207602-Reviews-Hotel_Denit_Barcelona-Barcelona_Catalonia.html,"Barcelona, Spain",1632 ,4.0,$126,Orbitz.com,14,"Free Wifi,Visit hotel website"
Anakena House,http://www.tripadvisor.com/Hotel_Review-g187497-d9793912-Reviews-Anakena_House-Barcelona_Catalonia.html,"Barcelona, Spain",122 ,5.0,$174,Expedia.com,11,"Free Wifi,Breakfast included"
Golden Tulip Barcelona,http://www.tripadvisor.com/Hotel_Review-g187497-d12440933-Reviews-Golden_Tulip_Barcelona-Barcelona_Catalonia.html,"Barcelona, Spain",283 ,4.5,$122,Booking.com,12,"Free Wifi,Pool"
Hesperia Barcelona Ramblas,http://www.tripadvisor.com/Hotel_Review-g187497-d1450932-Reviews-Hesperia_Barcelona_Ramblas-Barcelona_Catalonia.html,"Barcelona, Spain",1354 ,4.0,$151,Booking.com,14,Free Wifi
NH Collection Barcelona Gran Hotel Calderon,http://www.tripadvisor.com/Hotel_Review-g187497-d206921-Reviews-NH_Collection_Barcelona_Gran_Hotel_Calderon-Barcelona_Catalonia.html,"Barcelona, Spain",899 ,4.5,$232,NH Hotels,17,"Free Wifi,Pool,Visit hotel website"
Aparthotel Arai,http://www.tripadvisor.com/Hotel_Review-g187497-d3971172-Reviews-Aparthotel_Arai-Barcelona_Catalonia.html,"Barcelona, Spain",849 ,5.0,$224,Derby Hotels,17,"Free Wifi,Pool,Visit hotel website"
Hesperia Barcelona Barri Gotic,http://www.tripadvisor.com/Hotel_Review-g187497-d228479-Reviews-Hesperia_Barcelona_Barri_Gotic-Barcelona_Catalonia.html,"Barcelona, Spain",943 ,4.5,$157,Otel.com,15,"Free Wifi,Fitness center"
Soho Hotel,http://www.tripadvisor.com/Hotel_Review-g187497-d619681-Reviews-Soho_Hotel-Barcelona_Catalonia.html,"Barcelona, Spain",2536 ,4.5,$188,Booking.com,16,"Free Wifi,Pool,Visit hotel website"
Hostal Fernando,http://www.tripadvisor.com/Hotel_Review-g187497-d208586-Reviews-Hostal_Fernando-Barcelona_Catalonia.html,"Barcelona, Spain",776 ,4.0,$108,Booking.com,11,"Free Wifi,Breakfast included"
Santa Marta Hotel,http://www.tripadvisor.com/Hotel_Review-g187497-d232783-Reviews-Santa_Marta_Hotel-Barcelona_Catalonia.html,"Barcelona, Spain",534 ,4.0,$118,Booking.com,16,Free Wifi
Ofelias Hotel,http://www.tripadvisor.com/Hotel_Review-g187497-d2440485-Reviews-Ofelias_Hotel-Barcelona_Catalonia.html,"Barcelona, Spain",625 ,4.5,$219,Booking.com,18,"Free Wifi,Pool"
H10 Itaca Hotel,http://www.tripadvisor.com/Hotel_Review-g187497-d231520-Reviews-H10_Itaca_Hotel-Barcelona_Catalonia.html,"Barcelona, Spain",1460 ,4.0,$161,H10 Hotels,15,"Free Wifi,Pool,Visit hotel website"
Blanc Guesthouse,http://www.tripadvisor.com/Hotel_Review-g187497-d2191843-Reviews-Blanc_Guesthouse-Barcelona_Catalonia.html,"Barcelona, Spain",414 ,4.5,$106,Booking.com,11,"Free Wifi,Breakfast included"
Le Meridien Barcelona,http://www.tripadvisor.com/Hotel_Review-g187497-d229679-Reviews-Le_Meridien_Barcelona-Barcelona_Catalonia.html,"Barcelona, Spain",2807 ,4.5,$265,LeMeridien.com,15,"Free Wifi,Restaurant,Visit hotel website"
Monument Hotel,http://www.tripadvisor.com/Hotel_Review-g187497-d9587943-Reviews-Monument_Hotel-Barcelona_Catalonia.html,"Barcelona, Spain",347 ,4.5,$489,Booking.com,16,"Free Wifi,Restaurant"
Hotel Neri Relais & Chateaux,http://www.tripadvisor.com/Hotel_Review-g187497-d285998-Reviews-Hotel_Neri_Relais_Chateaux-Barcelona_Catalonia.html,"Barcelona, Spain",945 ,4.5,$379,Relais & Châteaux,10,"Free Wifi,Restaurant,Visit hotel website"
Apartaments Marina,http://www.tripadvisor.com/Hotel_Review-g187497-d503258-Reviews-Apartaments_Marina-Barcelona_Catalonia.html,"Barcelona, Spain",321 ,4.5,$126,Booking.com,13,Free Wifi
Ona Hotels Arya,http://www.tripadvisor.com/Hotel_Review-g187497-d12810925-Reviews-Ona_Hotels_Arya-Barcelona_Catalonia.html,"Barcelona, Spain",82 ,4.5,$113,Booking.com,13,"Free Wifi,Pool,Visit hotel website"
Alma Barcelona,http://www.tripadvisor.com/Hotel_Review-g187497-d2102457-Reviews-Alma_Barcelona-Barcelona_Catalonia.html,"Barcelona, Spain",2122 ,4.5,$334,Expedia.com,16,"Free Wifi,Pool,Visit hotel website"
H10 Port Vell,http://www.tripadvisor.com/Hotel_Review-g187497-d4702800-Reviews-H10_Port_Vell-Barcelona_Catalonia.html,"Barcelona, Spain",1141 ,4.5,$193,Booking.com,14,"Free Wifi,Pool,Visit hotel website"
NH Collection Barcelona Podium,http://www.tripadvisor.com/Hotel_Review-g187497-d206920-Reviews-NH_Collection_Barcelona_Podium-Barcelona_Catalonia.html,"Barcelona, Spain",969 ,4.5,$185,NH Hotels,18,"Free Wifi,Pool,Visit hotel website"
Hesperia Barcelona Fira Suites,http://www.tripadvisor.com/Hotel_Review-g187497-d655536-Reviews-Hesperia_Barcelona_Fira_Suites-Barcelona_Catalonia.html,"Barcelona, Spain",512 ,4.0,$117,Agoda.com,14,"Free Wifi,Restaurant"
Hotel Balmes,http://www.tripadvisor.com/Hotel_Review-g187497-d228610-Reviews-Hotel_Balmes-Barcelona_Catalonia.html,"Barcelona, Spain",1434 ,4.0,$141,Expedia.com,17,"Free Wifi,Pool,Visit hotel website"
Hotel Banys Orientals,http://www.tripadvisor.com/Hotel_Review-g187497-d287670-Reviews-Hotel_Banys_Orientals-Barcelona_Catalonia.html,"Barcelona, Spain",1061 ,4.0,$163,Booking.com,10,"Free Wifi,Restaurant"
Vincci Maritimo Barcelona,http://www.tripadvisor.com/Hotel_Review-g187497-d285755-Reviews-Vincci_Maritimo_Barcelona-Barcelona_Catalonia.html,"Barcelona, Spain",1241 ,4.0,$139,Expedia.com,17,"Free Wifi,Restaurant"
Ayre Hotel Gran Via,http://www.tripadvisor.com/Hotel_Review-g187497-d646326-Reviews-Ayre_Hotel_Gran_Via-Barcelona_Catalonia.html,"Barcelona, Spain",2026 ,4.5,$243,Booking.com,14,"Restaurant,Bar/Lounge,Visit hotel website"
Room Mate Pau,http://www.tripadvisor.com/Hotel_Review-g187497-d3333926-Reviews-Room_Mate_Pau-Barcelona_Catalonia.html,"Barcelona, Spain",1456 ,4.5,$168,Booking.com,14,"Free Wifi,Room service,Visit hotel website"
Hotel Reding Croma,http://www.tripadvisor.com/Hotel_Review-g187497-d206926-Reviews-Hotel_Reding_Croma-Barcelona_Catalonia.html,"Barcelona, Spain",626 ,4.0,$142,Booking.com,13,Free Wifi
Vincci Gala,http://www.tripadvisor.com/Hotel_Review-g187497-d5416370-Reviews-Vincci_Gala-Barcelona_Catalonia.html,"Barcelona, Spain",823 ,4.5,$201,Expedia.com,14,"Free Wifi,Restaurant"
Hotel Villa Emilia,http://www.tripadvisor.com/Hotel_Review-g187497-d623893-Reviews-Hotel_Villa_Emilia-Barcelona_Catalonia.html,"Barcelona, Spain",2477 ,4.5,$142,Booking.com,13,"Free Wifi,Restaurant"
